product_id,short_description
18837,114618,['honey&maplesyrup']
18838,114619,['organicflours']
18839,114620,['facecare']
18840,114621,['syrups&concentrates']
18841,114622,['facecare']
18842,114623,['everydaymedicine']
18843,114624,"['glucosepowder,tablets']"
18844,114625,['healthdrinks']
18845,114626,['flavoured&otheroils']
18846,114627,"['mops,wipers']"
18847,114628,['containerssets']
18848,114629,"['olive,jalapeno,gherkin']"
18849,114630,['namkeen&savourysnacks']
18850,114631,['shampoo&conditioner']
18851,114632,['water&fridgebottles']
18852,114633,['breakfast&snackmixes']
18853,114634,['dryfruits&berries']
18854,114635,['shavingcare']
18855,114636,['leaf&dusttea']
18856,114637,"['agarbatti,incensesticks']"
18857,114638,['eaudetoilette']
18858,114639,['petmeals&treats']
18859,114640,['gourmettea&teabags']
18860,114641,['shampoo&conditioner']
18861,114642,['ayurveda']
18862,114643,['bodycare']
18863,114644,['bodycare']
18864,114645,['face&body']
18865,114646,['icecreams']
18866,114647,['glassware']
18867,114648,['creambiscuits&wafers']
18868,114649,['homebaking']
18869,114650,['breakfast&snackmixes']
18870,114651,['bathingbars&soaps']
18871,114652,"['utensilscrub-pad,glove']"
18872,114653,['creambiscuits&wafers']
18873,114654,"['cookies,biscotti,wafer']"
18874,114655,['eaudeparfum']
18875,114656,['toiletcleaners']
18876,114657,['facecare']
18877,114658,['water&fridgebottles']
18878,114659,['petcleaning&grooming']
18879,114660,['men&women']
18880,114661,['roastedseeds&nuts']
18881,114662,"['olive,jalapeno,gherkin']"
18882,114663,"['cookies,biscotti,wafer']"
18883,114664,"['bakerybiscuits,cookies']"
18884,114665,['airfreshener']
18885,114666,"['toor,channa&moongdal']"
18886,114667,['facecare']
18887,114668,['bathingaccessories']
18888,114669,['blendedmasalas']
18889,114670,['supplements&proteins']
18890,114671,['toiletcleaners']
18891,114672,['cheese']
18892,114673,['supplements&proteins']
18893,114674,"['organicrice,otherrice']"
18894,114675,['facecare']
18895,114676,['otherdryfruits']
18896,114677,['honey&maplesyrup']
18897,114678,['choco&nutspread']
18898,114679,['kitchentools&otheraccessories']
18899,114680,['facecare']
18900,114681,['facecare']
18901,114682,['ayurveda']
18902,114683,['colddrinks']
18903,114684,['haircare&styling']
18904,114685,['instantpasta']
18905,114686,['kitchenrolls']
18906,114687,"[""men'sdeodorants""]"
18907,114688,['knives&peelers']
18908,114689,['othervegpickle']
18909,114690,['perfume']
18910,114691,['facemasks&safetygears']
18911,114692,['copperutensils']
18912,114693,"[""men'sdeodorants""]"
18913,114694,['ayurveda']
18914,114695,['creambiscuits&wafers']
18915,114696,['importedcleaners']
18916,114697,"['kitchen,glass&drain']"
18917,114698,['frozennon-vegsnacks']
18918,114699,"['strainer,ladle,spatula']"
18919,114700,['petmeals&treats']
18920,114701,['juices']
18921,114702,"['laundry,storagebaskets']"
18922,114703,"['luxurychocolates,gifts']"
18923,114704,['lipcare']
18924,114705,['shampoo&conditioner']
18925,114706,['juices']
18926,114707,['diapers']
18927,114708,['facecare']
18928,114709,['glassware']
18929,114710,['dryfruits&berries']
18930,114711,['cannedseafood']
18931,114712,['hairoil&serum']
18932,114713,['bodycare']
18933,114714,['roastedseeds&nuts']
18934,114715,['facecare']
18935,114716,['gourmeticecream']
18936,114717,['diapers']
18937,114718,['heat&eatreadymeals']
18938,114719,['containerssets']
18939,114720,['supplements&proteins']
18940,114721,['petcollars&leashes']
18941,114722,['bodycare']
18942,114723,['icecreams']
18943,114724,['handwash&sanitizers']
18944,114725,['containerssets']
18945,114726,['garbagebags']
18946,114727,"['mops,wipers']"
18947,114728,"['notebooks,files,folders']"
18948,114729,['bodycare']
18949,114730,['dips&dressings']
18950,114731,['buckets&mugs']
18951,114732,['leafyvegetables']
18952,114733,['internationalcheese']
18953,114734,['sexualwellness']
18954,114735,['glassware']
18955,114736,"['jam,conserve,marmalade']"
18956,114737,['facecare']
18957,114738,"['brown,wheat&multigrain']"
18958,114739,['cheese']
18959,114740,"['baking,cakedecorations']"
18960,114741,['cookwaresets']
18961,114742,['milk&soyadrinks']
18962,114743,['babyoil&shampoo']
18963,114744,['choco&nutspread']
18964,114745,['facecare']
18965,114746,['tampons&menstrualcups']
18966,114747,['toilet&otherbrushes']
18967,114748,['steellunchboxes']
18968,114749,['containerssets']
18969,114750,"['chocolate,peanutspread']"
18970,114751,['steelstoragecontainers']
18971,114752,"['notebooks,files,folders']"
18972,114753,['containerssets']
18973,114754,['creambiscuits&wafers']
18974,114755,['muesli']
18975,114756,['icecreams']
18976,114757,['facecare']
18977,114758,['gardeningtools']
18978,114759,['cfl&ledbulbs']
18979,114760,"['marie,health,digestive']"
18980,114761,['eaudeparfum']
18981,114762,"['brown,wheat&multigrain']"
18982,114763,['pastas&spaghetti']
18983,114764,['facecare']
18984,114765,['plates&bowls']
18985,114766,['gourmettea&teabags']
18986,114767,['detergentbars']
18987,114768,['teabags']
18988,114769,"['baking,cakedecorations']"
18989,114770,['clothdryer&irontable']
18990,114771,['babyfood']
18991,114772,['importednoodles']
18992,114773,['basmatirice']
18993,114774,"['strainer,ladle,spatula']"
18994,114775,['glassware']
18995,114776,"['cookies,biscotti,wafer']"
18996,114777,['water&fridgebottles']
18997,114778,['gourmetflakes']
18998,114779,['thai&asiansauces']
18999,114780,['toothpaste']
19000,114781,['disinfectantspray&cleaners']
19001,114782,['kitchentools&otheraccessories']
19002,114783,['bathingbars&soaps']
19003,114784,['face&body']
19004,114785,['blendedmasalas']
19005,114786,['roastedseeds&nuts']
19006,114787,"['agarbatti,incensesticks']"
19007,114788,['hairremoval']
19008,114789,['cookandserve']
19009,114790,['greentea']
19010,114791,['cfl&ledbulbs']
19011,114792,['nachos&chips']
19012,114793,['facecare']
19013,114794,['heat&eatreadymeals']
19014,114795,['chickensausages']
19015,114796,['coffee&pre-mix']
19016,114797,['airfreshener']
19017,114798,"[""women'sdeodorants""]"
19018,114799,['gourmetjuices&drinks']
19019,114800,['insectrepellent']
19020,114801,['blendedmasalas']
19021,114802,['rawrice']
19022,114803,"['bakerybiscuits,cookies']"
19023,114804,['shavingcare']
19024,114805,['dryfish']
19025,114806,['water&fridgebottles']
19026,114807,"[""men'sdeodorants""]"
19027,114808,['lunchboxes']
19028,114809,['gourmettea&teabags']
19029,114810,"['luxurychocolates,gifts']"
19030,114811,['breakfast&snackmixes']
19031,114812,['giftsets']
19032,114813,['dustcloth&wipes']
19033,114814,['powderedspices']
19034,114815,"['detergentpowder,liquid']"
19035,114816,['exoticsugar&salt']
19036,114817,['chips&cornsnacks']
19037,114818,['juices']
19038,114819,['lime&mangopickle']
19039,114820,['syrups&concentrates']
19040,114821,['blendedmasalas']
19041,114822,['thai&asiansauces']
19042,114823,['pressurecookers']
19043,114824,['facecare']
19044,114825,['toothbrush']
19045,114826,['blendedmasalas']
19046,114827,"[""men'sdeodorants""]"
19047,114828,['gardeningtools']
19048,114829,['glassware']
19049,114830,['pantyliners']
19050,114831,['exoticsugar&salt']
19051,114832,['kids(5+yrs)']
19052,114833,['candles&matchbox']
19053,114834,['pressurecookers']
19054,114835,"['mops,wipers']"
19055,114836,['camphor&wicks']
19056,114837,['gourmetpopcorn']
19057,114838,['heat&eatreadymeals']
19058,114839,['ayurveda']
19059,114840,['men&women']
19060,114841,['bodycare']
19061,114842,['gourmetbread']
19062,114843,['petmeals&treats']
19063,114844,"['strainer,ladle,spatula']"
19064,114845,['eaudeparfum']
19065,114846,['gardeningtools']
19066,114847,['petmeals&treats']
19067,114848,['gourmettea&teabags']
19068,114849,['blendedmasalas']
19069,114850,['flours&pre-mixes']
19070,114851,['basmatirice']
19071,114852,['importednoodles']
19072,114853,"['luxurychocolates,gifts']"
19073,114854,"['unsweetened,coldpress']"
19074,114855,['importedcleaners']
19075,114856,"['kitchen,glass&drain']"
19076,114857,"['laundry,storagebaskets']"
19077,114858,['basmatirice']
19078,114859,['mukhwas']
19079,114860,['kadai&frypans']
19080,114861,['frozenvegsnacks']
19081,114862,['rusks']
19082,114863,"['jams,marmalade,spreads']"
19083,114864,['ayurveda']
19084,114865,['freshsweets']
19085,114866,['mukhwas']
19086,114867,['juices']
19087,114868,"['scissor,glue&tape']"
19088,114869,['talcumpowder']
19089,114870,['blendedmasalas']
19090,114871,['colddrinks']
19091,114872,['moustache&beardcare']
19092,114873,['plates&bowls']
19093,114874,"['herbs,seasonings&rubs']"
19094,114875,['eaudeparfum']
19095,114876,['boiled&steamrice']
19096,114877,['blendedmasalas']
19097,114878,['importedcleaners']
19098,114879,"['detergentpowder,liquid']"
19099,114880,['everydaymedicine']
19100,114881,['gourmettea&teabags']
19101,114882,"['tinned,packedsweets']"
19102,114883,['dryfruits&berries']
19103,114884,['aromatherapy']
19104,114885,['bathingbars&soaps']
19105,114886,['steelstoragecontainers']
19106,114887,['hairremoval']
19107,114888,['hairoil&serum']
19108,114889,['frozenvegsnacks']
19109,114890,['internationalchocolates']
19110,114891,['cotton&earbuds']
19111,114892,['flours&pre-mixes']
19112,114893,['kadai&frypans']
19113,114894,['namkeen&savourysnacks']
19114,114895,['hairoil&serum']
19115,114896,['face']
19116,114897,['lunchboxes']
19117,114898,['roastedseeds&nuts']
19118,114899,['racks&holders']
19119,114900,['giftsets']
19120,114901,['petcleaning&grooming']
19121,114902,['supplements&proteins']
19122,114903,"['cutfruit,tendercoconut']"
19123,114904,['facecare']
19124,114905,['ayurveda']
19125,114906,['chickensausages']
19126,114907,['steellunchboxes']
19127,114908,['importednoodles']
19128,114909,['shampoo&conditioner']
19129,114910,['facecare']
19130,114911,['othervegpickle']
19131,114912,['exoticsugar&salt']
19132,114913,['haircare&styling']
19133,114914,['urad&otherdals']
19134,114915,['gourmeticecream']
19135,114916,['umbrella']
19136,114917,['glassware']
19137,114918,"['olive,jalapeno,gherkin']"
19138,114919,['blendedmasalas']
19139,114920,"['cups,mugs&tumblers']"
19140,114921,['water&fridgebottles']
19141,114922,['facecare']
19142,114923,['handwash&sanitizers']
19143,114924,['petcollars&leashes']
19144,114925,['lunchboxes']
19145,114926,['toilet&otherbrushes']
19146,114927,['leaf&dusttea']
19147,114928,['bodysprays&mists']
19148,114929,['bodyscrubs&exfoliants']
19149,114930,['steelstoragecontainers']
19150,114931,['urad&otherdals']
19151,114932,['airfreshener']
19152,114933,['ayurveda']
19153,114934,"['cups,mugs&tumblers']"
19154,114935,['facecare']
19155,114936,['floor&othercleaners']
19156,114937,['pastas&spaghetti']
19157,114938,"['agarbatti,incensesticks']"
19158,114939,['candles&matchbox']
19159,114940,['namkeen&savourysnacks']
19160,114941,['water&fridgebottles']
19161,114942,['granola&cerealbars']
19162,114943,['handwash&sanitizers']
19163,114944,['tomatoketchup&sauces']
19164,114945,['thai&asiansauces']
19165,114946,"['combs,brushes,clippers']"
19166,114947,['cucumber&capsicum']
19167,114948,['cookandserve']
19168,114949,['containerssets']
19169,114950,['toilet&otherbrushes']
19170,114951,['shampoo&conditioner']
19171,114952,['thai&asiansauces']
19172,114953,['balsamic&cidervinegar']
19173,114954,['organicdals&pulses']
19174,114955,['floor&othercleaners']
19175,114956,['leaf&dusttea']
19176,114957,['frozenfish&seafood']
19177,114958,['facecare']
19178,114959,['gourmettea&teabags']
19179,114960,['kidscereal']
19180,114961,['bodycare']
19181,114962,['ayurveda']
19182,114963,['toothpaste']
19183,114964,['juices']
19184,114965,['freshsweets']
19185,114966,['plates&bowls']
19186,114967,['pressurecookers']
19187,114968,['facecare']
19188,114969,['roastedseeds&nuts']
19189,114970,['hairremoval']
19190,114971,['moustache&beardcare']
19191,114972,['importedcleaners']
19192,114973,['quinoa&grains']
19193,114974,['clothdryer&irontable']
19194,114975,['toothpaste']
19195,114976,['shampoo&conditioner']
19196,114977,['containerssets']
19197,114978,['gourmettea&teabags']
19198,114979,['ayurveda']
19199,114980,"['currypaste,coconutmilk']"
19200,114981,['showergel&bodywash']
19201,114982,"['detergentpowder,liquid']"
19202,114983,['electronicaccessories']
19203,114984,['blendedmasalas']
19204,114985,['eaudetoilette']
19205,114986,"['herbs,seasonings&rubs']"
19206,114987,"['fabricpre,postwash']"
19207,114988,['saltedbiscuits']
19208,114989,['coffee&pre-mix']
19209,114990,['organicdryfruits']
19210,114991,['instantnoodles']
19211,114992,['creambiscuits&wafers']
19212,114993,"['agarbatti,incensesticks']"
19213,114994,"['healthy,bakedsnacks']"
19214,114995,['facecare']
19215,114996,['face']
19216,114997,['lunchboxes']
19217,114998,"['toffee,candy&lollypop']"
19218,114999,"['milk,white&sandwich']"
19219,115000,['colours&crayons']
19220,115001,['facecare']
19221,115002,['namkeen&savourysnacks']
19222,115003,['apples&pomegranate']
19223,115004,['bodycare']
19224,115005,['wholespices']
19225,115006,"['luxurychocolates,gifts']"
19226,115007,['petmeals&treats']
19227,115008,"['luxurychocolates,gifts']"
19228,115009,['handwash&sanitizers']
19229,115010,['sanitarynapkins']
19230,115011,"['notebooks,files,folders']"
19231,115012,['toilet&otherbrushes']
19232,115013,['facecare']
19233,115014,['sanitarynapkins']
19234,115015,['petmeals&treats']
19235,115016,['facecare']
19236,115017,"['organicrice,otherrice']"
19237,115018,['toilet&otherbrushes']
19238,115019,['thai&asiansauces']
19239,115020,"['marshmallow,candy,jelly']"
19240,115021,['breakfast&snackmixes']
19241,115022,['gourmettea&teabags']
19242,115023,['ayurveda']
19243,115024,['knives&peelers']
19244,115025,['facecare']
19245,115026,['supplements&proteins']
19246,115027,"['notebooks,files,folders']"
19247,115028,['eaudetoilette']
19248,115029,['containerssets']
19249,115030,['facecare']
19250,115031,"['baking,cakedecorations']"
19251,115032,['chocolates']
19252,115033,['shavingcare']
19253,115034,['bodycare']
19254,115035,['handwash&sanitizers']
19255,115036,['petmeals&treats']
19256,115037,['everydaymedicine']
19257,115038,['shampoo&conditioner']
19258,115039,['cereal&granolabars']
19259,115040,['dryfruits&berries']
19260,115041,['eaudeparfum']
19261,115042,['chocolates']
19262,115043,['facecare']
19263,115044,"['laundry,storagebaskets']"
19264,115045,['petmeals&treats']
19265,115046,['tomatoes&vegetables']
19266,115047,['choco&nutspread']
19267,115048,['bath&shower']
19268,115049,['water&fridgebottles']
19269,115050,['water&fridgebottles']
19270,115051,['internationalcheese']
19271,115052,"['jam,conserve,marmalade']"
19272,115053,"['cups,mugs&tumblers']"
19273,115054,['dishwashliquids&pastes']
19274,115055,"['olive,jalapeno,gherkin']"
19275,115056,"[""men'sdeodorants""]"
19276,115057,"['bakerybiscuits,cookies']"
19277,115058,"['chocolate,peanutspread']"
19278,115059,"['cookies,biscotti,wafer']"
19279,115060,"['marshmallow,candy,jelly']"
19280,115061,"['scissor,glue&tape']"
19281,115062,['intimatewash&care']
19282,115063,['showergel&bodywash']
19283,115064,['juices']
19284,115065,['cheese']
19285,115066,['ayurveda']
19286,115067,['frozenvegsnacks']
19287,115068,['adultdiapers']
19288,115069,['glassware']
19289,115070,['pasta&macaroni']
19290,115071,['knives&peelers']
19291,115072,['water&fridgebottles']
19292,115073,"['chocolate,peanutspread']"
19293,115074,['babycreams&lotions']
19294,115075,['namkeen&savourysnacks']
19295,115076,['choco&nutspread']
19296,115077,['honey']
19297,115078,['pork&ham']
19298,115079,['ayurveda']
19299,115080,['shavingcare']
19300,115081,"['luxurychocolates,gifts']"
19301,115082,"[""men'sdeodorants""]"
19302,115083,['hair&scalptreatment']
19303,115084,['bodycare']
19304,115085,['creambiscuits&wafers']
19305,115086,['quinoa&grains']
19306,115087,['healthdrinks']
19307,115088,['flours&pre-mixes']
19308,115089,['rice&otherflours']
19309,115090,['shampoo&conditioner']
19310,115091,['leaf&dusttea']
19311,115092,['ghee&vanaspati']
19312,115093,"['agarbatti,incensesticks']"
19313,115094,"['papads,readytofry']"
19314,115095,"[""men'sdeodorants""]"
19315,115096,['lime&mangopickle']
19316,115097,['shampoo&conditioner']
19317,115098,['copperutensils']
19318,115099,['chocolates']
19319,115100,['gourmetpopcorn']
19320,115101,['dairyfree(vegan)']
19321,115102,['salts']
19322,115103,['bodysprays&mists']
19323,115104,['supplements&proteins']
19324,115105,['sanitarynapkins']
19325,115106,['facecare']
19326,115107,['eyes']
19327,115108,['diapers']
19328,115109,['plates&bowls']
19329,115110,['organicdals&pulses']
19330,115111,['blendedmasalas']
19331,115112,"['papads,readytofry']"
19332,115113,"['condensed,powderedmilk']"
19333,115114,['eaudeparfum']
19334,115115,['eaudetoilette']
19335,115116,['importednoodles']
19336,115117,['internationalcheese']
19337,115118,['shampoo&conditioner']
19338,115119,"['strainer,ladle,spatula']"
19339,115120,['shavingcare']
19340,115121,"['kitchen,glass&drain']"
19341,115122,['ayurveda']
19342,115123,['kadai&frypans']
19343,115124,['shampoo&conditioner']
19344,115125,['milk']
