product_id,product_name,short_description
16627,112408,Cookies - Chocochip,"['bakerybiscuits,cookies']"
16628,112409,"Microwaveable Round Plastic Lunch Box/Tiffin Box - Fun Meal, Green, Medium",['lunchboxes']
16629,112410,Stapler 10,"['notebooks,files,folders']"
16630,112411,Natural Exfoliating Face Wash For Men & Women,['facecare']
16631,112412,"Dustbin/Basket - Plastic, 11.5 Inch, Pink",['dustbins']
16632,112413,Black Incense Sticks - Economy Pack,"['agarbatti,incensesticks']"
16633,112414,"Hair Color 87.5 g + 72 ml, 500 Medium Brown + Color Protect Shampoo 175 ml",['haircolor']
16634,112415,Apple - Royal Gala Economy,['apples&pomegranate']
16635,112416,"Milkshake Mix, 200 g + Chocolate Health Drink - Bournvita, 750 g","['flavoured,soyamilk']"
16636,112417,Radish - Organically Grown,['organicvegetables']
16637,112418,"Primitive Forests Eau De Toilette Green Perfume - Party Wear, Unisex",['eaudetoilette']
16638,112419,Morning Energy Lemon Fresh Face Wash,['facecare']
16639,112420,100% Pure US Cotton Ultra Thin Sanitary Pads - Travel Pack,['sanitarynapkins']
16640,112421,Pet Solitaire Premium water Bottle - Turkish Blue,['water&fridgebottles']
16641,112422,Protect Handwash Liquid With Lavender Fragrance,['handwash&sanitizers']
16642,112423,Filter Coffee IL Mattino Vivace,['coffee&pre-mix']
16643,112424,Winkin' Cow Chocolicious Thick Milk Shake,"['flavoured,soyamilk']"
16644,112425,Classic Seeds,['roastedseeds&nuts']
16645,112426,"Chai/Opalware Cup & Saucer Set - Princess, Scarlet Blooms","['cups,mugs&tumblers']"
16646,112427,Ghee/Tuppa - Heeng Jeera Mirchi Tadka,['ghee&vanaspati']
16647,112428,Fruit Tea Cake,['teacakes&slicecakes']
16648,112429,Herbal Tea - Organic Hibiscus Rose Herbal Tea,['teabags']
16649,112430,"Plastic Lunch Box - Blue, BB569 BLU",['lunchboxes']
16650,112431,Mini Party Wafers Vanila cream,"['cookies,biscotti,wafer']"
16651,112432,Quadratini Wafer Cookies - Coconut,"['cookies,biscotti,wafer']"
16652,112433,One Ginger Morning Bath & Shower Gel,['showergel&bodywash']
16653,112434,Basmati Rice/Basmati Akki - White Sella,['basmatirice']
16654,112435,Toilet Brush - Double Hockey Eco,['toilet&otherbrushes']
16655,112436,Finish Dishwasher Freshener,['importedcleaners']
16656,112437,Oil - Rose Essential,['aromatherapy']
16657,112438,"Active Assorted Bars - Choco Slim, Green Coffee Beans & Green Tea Orange",['granola&cerealbars']
16658,112439,Dry Fruit Single Time Use Facial Kit,['facecare']
16659,112440,"LED Bulb - 9 Watt, Cool Daylight, B22 Base",['cfl&ledbulbs']
16660,112441,X1 X-Tra Super Dark Pencils,"['pen,pencils']"
16661,112442,Papad - Special Udad Masala,"['papads,readytofry']"
16662,112443,Superfood Punjabi Khichdi,['heat&eatreadymeals']
16663,112444,Lime Peel Powder - Promotes Skin Health & Vitality,['ayurveda']
16664,112445,Stainless Steel Lunch Box/Tiffin Set - Pink BB 575 1,['lunchboxes']
16665,112446,Nourishing Almond Body Lotion,['bodycare']
16666,112447,"Microwaveable Round Plastic Lunch Box/Tiffin Box - Fun Meal, Orange, Large",['lunchboxes']
16667,112448,Pani Puri Papad,"['papads,readytofry']"
16668,112449,Grand'Or Dark & Hazelnuts,"['luxurychocolates,gifts']"
16669,112450,Scented Tea Light Candles - Assorted,['candles&matchbox']
16670,112451,The Shaviour Pack,['shavingcare']
16671,112452,Organic Green Moong Dal/Hesaru Bele - Whole,['organicdals&pulses']
16672,112453,Alton Coffee Mugs - MW362,"['cups,mugs&tumblers']"
16673,112454,Facial Box Tissue Paper - Mini,"['papernapkin,tissuebox']"
16674,112455,"Hair & Scalp Oil - Avacado & Coriander, For Tri-Dosha",['hairoil&serum']
16675,112456,Ksheerabala Thailam,['ayurveda']
16676,112457,Wheatopower Tablet,['supplements&proteins']
16677,112458,Senna Leaves Powder - Supports Laxative & Intestinal Purgation Response,['ayurveda']
16678,112459,Recto Stool - Blue,"['bathstool,basin&sets']"
16679,112460,Toasted Millet Muesli Cranberry & Almond,['muesli&ricecakes']
16680,112461,Toilet Cleaning Brush - Round With Holder (Small),['toilet&otherbrushes']
16681,112462,Stories Eau De Parfum,['eaudeparfum']
16682,112463,Toothbrush - Kids (Soft),['toothbrush']
16683,112464,Namkeen - Mini Bhakarwadi,['namkeen&savourysnacks']
16684,112465,Lemongrass Floor Cleaner,['floor&othercleaners']
16685,112466,Stresscom,['ayurveda']
16686,112467,"Banana - Raw, Sliced",['cut&peeledveggies']
16687,112468,Ultra 3 In 1 Clean Detergent Washing Powder,"['detergentpowder,liquid']"
16688,112469,Dairy Milk Fruit & Nut Chocolate - Imported,['internationalchocolates']
16689,112470,Namkeen - Diet Soya Sticks,['namkeen&savourysnacks']
16690,112471,Pre Shave Gel Tube - Moisturiser,['shavingcare']
16691,112472,Atta/Godihittu - Farm Fresh Whole Wheat,['attawholewheat']
16692,112473,Smokey Garlic Marinade,['herbs&seasoning']
16693,112474,"Tape - Brown, 5K, 3 inches","['scissor,glue&tape']"
16694,112475,Stainless Tweezers Scissors Ear Pick,"['scissor,glue&tape']"
16695,112476,Groundnut - Broken,['namkeen&savourysnacks']
16696,112477,Gluten Free Egg Replacer,['flours&pre-mixes']
16697,112478,Almond Coconut Body Butter,['bodycare']
16698,112479,"Just Mop - Herbal Floor Cleaner, Disinfectant & Insect Repellent",['floor&othercleaners']
16699,112480,Hot Szechuan Paste,['thai&asiansauces']
16700,112481,No-Contact Disinfectant Spray,['disinfectantspray&cleaners']
16701,112482,"Protein Mix Seeds - Roasted Pumpkin Seeds, Watermelon Seeds, Almonds & Soyanuts",['roastedseeds&nuts']
16702,112483,Premium Posto Bori,['namkeen&savourysnacks']
16703,112484,Bounce Biscuits - Pineapple Creme,['creambiscuits&wafers']
16704,112485,"Chai - Masala, Tulsi",['leaf&dusttea']
16705,112486,Tapioca Flour - Sabudana,['flours&pre-mixes']
16706,112487,Powder - Dakshin Sambar,['powderedspices']
16707,112488,"Plastic Micro-vent Container - Small, Assorted Colour",['containerssets']
16708,112489,Long Handle - Twin Blade Disposable Razor,['shavingcare']
16709,112490,"Diwali Gift - Cane Delight, Large","['luxurychocolates,gifts']"
16710,112491,"Menstrual Cup - Hygienic, After Delivery / Above Age 25 Years, Size L (Large)",['tampons&menstrualcups']
16711,112492,Dilliwali Dal Aloo Tikki,['frozenvegsnacks']
16712,112493,Skin Defense Mud Face Pack,['facecare']
16713,112494,Sandalwood Pure Essential Oil,['aromatherapy']
16714,112495,Popped Potato Chips - Cream Onion Divin,['chips&cornsnacks']
16715,112496,Coorg Black Mystery Kodava Cuisine for Veg & Non-Veg Preparations,"['currypaste,coconutmilk']"
16716,112497,Mix - Semiya Payasam,['dessertmixes']
16717,112498,"Chai/Stainless Steel Coffee Mug - Drown Your All Troubles, Double Walled","['cups,mugs&tumblers']"
16718,112499,Star Jupiter,"[""men'sdeodorants""]"
16719,112500,Gold Finger - Colour,"['papads,readytofry']"
16720,112501,Ready To Eat - Palak Paneer,['heat&eatreadymeals']
16721,112502,"Spacio Multi-Purpose Plastic Kitchen Rack/Kitchen Stand - 3 Steps, Assorted Colour",['racks&holders']
16722,112503,Nathili,['dryfish']
16723,112504,"Plastic Desk Dustbin - Assorted Colour, BB615",['dustbins']
16724,112505,Nutritional Powder - Vanilla Flavour,['men&women']
16725,112506,Facial Box Tissue Paper - Boutique,"['papernapkin,tissuebox']"
16726,112507,Deep cleansing Lotion,['facecare']
16727,112508,Intense Oil Clear Lemon Face Wash,['face&body']
16728,112509,"Nutritional Supplement - Mama, during Pregnancy & Breastfeeding, Chocolate Flavour",['men&women']
16729,112510,Alkaline Battery AA-1B6,['battery&electrical']
16730,112511,Brown Rice Weight Watcher,['rawrice']
16731,112512,Premium Breathable Diaper -  Medium,['diapers']
16732,112513,Sunth Powder,['ayurveda']
16733,112514,Amla Powder (Churan),"['herbs,seasonings&rubs']"
16734,112515,"Glass Bottle With Removable Fabric Cover - Green, BB1308",['water&fridgebottles']
16735,112516,Face Wash - Fresh Renewal,['facecare']
16736,112517,Snack Time - Noodle Masala,['blendedmasalas']
16737,112518,Party Snack,['roastedseeds&nuts']
16738,112519,Wild Cherries & Kiwi Body Scrub,['bodyscrubs&exfoliants']
16739,112520,Powder - Jaggery/Bella,['sugar&jaggery']
16740,112521,Organic Festoni Pasta,['pastas&spaghetti']
16741,112522,"Powder - Black Pepper, Malabar",['powderedspices']
16742,112523,Sausages - Bracks Ghost Chilli Chicken,['chickensausages']
16743,112524,Imitation - Shrimp Triangles,['frozenfish&seafood']
16744,112525,Woman - Trendy Eau De Toilette Deodorant,"[""women'sdeodorants""]"
16745,112526,Ready Meals - Veg Pulao,['heat&eatreadymeals']
16746,112527,Berry Scrub Strawberry & Aloe Vera Exfoliating Face Wash,['facecare']
16747,112528,"Glass Water Bottle With Square Base - Yellow, BB 1360",['water&fridgebottles']
16748,112529,Biolage Advanced Scalppure Conditioner,['shampoo&conditioner']
16749,112530,HD-1150-Turbo Pro Hair Dryer,['tools&accessories']
16750,112531,"Pixel Printed Patla & Bathroom Stool - Big, Assorted Colour","['bathstool,basin&sets']"
16751,112532,Chia Seeds - Black,['dryfruits&berries']
16752,112533,Anti Acne Serum,['facecare']
16753,112534,Ready To Cook - Quinoa Kara Pongal,['breakfast&snackmixes']
16754,112535,Crunchy Honey Peanut Butter,['choco&nutspread']
16755,112536,Blueberries - Dried,['dryfruits&berries']
16756,112537,Golden Glow Facial Oil,['facecare']
16757,112538,Popular Plus Aluminium Pressure Cooker (10203),['pressurecookers']
16758,112539,Millet Muesli - Crunchy,['muesli']
16759,112540,2-Minute Instant Noodles - Masala,['instantnoodles']
16760,112541,Green Tea Facial Kit,['facecare']
16761,112542,Chia Seeds 100 g + Pumpkin Seeds 100 g,['roastedseeds&nuts']
16762,112543,"Coffee Decoction - Ready to Use Filter, Malabar",['instantcoffee']
16763,112544,No More Tears Baby Shampoo,['babyoil&shampoo']
16764,112545,Almond & Rose Soap,['bathingbars&soaps']
16765,112546,"Roasted & Salted Pista - Shahi Akbari, Big",['otherdryfruits']
16766,112547,"Blemish Support Serum - Meadowsweet & Lemongrass, For Tri-Dosha",['facecare']
16767,112548,Very Berry Aroma Oil,['airfreshener']
16768,112549,Premium Tempura Flour,['flours&pre-mixes']
16769,112550,"Toothpaste - Red Gel, Combo Pack",['toothpaste']
16770,112551,Rich Cocoa Butter Body Cream,['bodycare']
16771,112552,Tuna - Chunks,['fish&tuna']
16772,112553,Instaglide - Smooth Writing Gel Pen,"['pen,pencils']"
16773,112554,Flavoured Milk - Chocolate,"['flavoured,soyamilk']"
16774,112555,"4mm Hard Aluminium Anodized Chapati Roti Tava - 27 cm, Black",['tawa&saucepan']
16775,112556,Everyday Storage Container With Lid - Assorted Colour,"['laundry,storagebaskets']"
16776,112557,Muddy Milk Mug - M323,"['cups,mugs&tumblers']"
16777,112558,Papad - Triangle,"['papads,readytofry']"
16778,112559,"Red Onion Hair Shampoo - With Biotin, Argan Oil, Caffeine, Protein, 27 Hair Boosters",['shampoo&conditioner']
16779,112560,Traditional Filter Coffee Decoction,['instantcoffee']
16780,112561,Creme Caramel Flavour - Premium Arabica Instant Coffee,['instantcoffee']
16781,112562,"Utensils Drying Microfiber Mat - Purple, BB1430",['dustcloth&wipes']
16782,112563,Walnut & Orange Face & Body Scrub,['facecare']
16783,112564,Beginnings - Organic Corn Flakes,['flakes']
16784,112565,Daily Skincare Essentials Box,['facecare']
16785,112566,Organic Classic Lemon Ice Tea,['healthdrinks']
16786,112567,Revive Liquid fabric stiffener,"['fabricpre,postwash']"
16787,112568,"7X After Shave Balm Spearmint - With Menthol, Vitamin C & Hyaluronic Acid",['shavingcare']
16788,112569,Organic Earl Grey Citrus Long Leaf Black Tea,['leaf&dusttea']
16789,112570,Dry Fruit Apricot,['dryfruits&berries']
16790,112571,BhringAmla Conditioner With Bhringraj & Amla For Intense Hair Treatment,['shampoo&conditioner']
16791,112572,The Fresh Mask Sheet - Blueberry,['facecare']
16792,112573,"Multi Utility Plastic Basket - Small, Desert Rose, Royal","['laundry,storagebaskets']"
16793,112574,Chocolate Coconut Cookies,['premiumcookies']
16794,112575,Keto Almond Flour Mug Cake Mix - Vanilla Victoria Cake,"['baking,cakedecorations']"
16795,112576,Tea Bags Detox Pack - Turmeric Wellness,['teabags']
16796,112577,Anti Bacterial Disinfectant Sanitising Wipes - Alcohol Free,['handwash&sanitizers']
16797,112578,Cookies - Italian Biscotti,"['bakerybiscuits,cookies']"
16798,112579,Pro-Clinical 150 Charcoal Battery Powered Toothbrush,['electrictoothbrush']
16799,112580,PowerWhite Anti-Pollution Brightening Moisturiser,['face&body']
16800,112581,Green Tea - Organic Lemon Ginger Long Leaf,['teabags']
16801,112582,Desi A2 Gir Cow Ghee/Tuppa,"['organicedibleoil,ghee']"
16802,112583,Feta Greek Cheese - Diced,['internationalcheese']
16803,112584,"Deltoid Lite Face Masks In Grey Knit Fabric With Binding - 1S1022, Small",['facemasks&safetygears']
16804,112585,Cleaner & Polish - Stainless Steel,['floor&othercleaners']
16805,112586,Herbal Rose & Aloevera Facial Massage Gel,['facecare']
16806,112587,Epsilon Tritan Plastic Sports Water Bottle - Green,['water&fridgebottles']
16807,112588,Olive Oil Pickle - Mixed Vegetable,['othervegpickle']
16808,112589,Bottle Brush With Sponge,['toilet&otherbrushes']
16809,112590,"Glass Bottle With Plastic Outer - Blue Lid, BB1309",['water&fridgebottles']
16810,112591,Darjeeling White Tea - Reeti,['exotic&flavouredtea']
16811,112592,"Bucket - Super, Blue",['buckets&mugs']
16812,112593,"Assorted Just Berries, Fruits, Nuts and Seeds pack",['dryfruits&berries']
16813,112594,Herbal Apple Massage Cream For All Skin type,['bodycare']
16814,112595,Dark Fantasy - Choco Creme Biscuits,['creambiscuits&wafers']
16815,112596,Scrub Pad - Regular Large,"['utensilscrub-pad,glove']"
16816,112597,Premium Henna Hair Treatment,['hair&scalptreatment']
16817,112598,Dried Kiwi,['otherdryfruits']
16818,112599,"Charcoal Clean Black Gel Toothpaste - Bamboo Charcoal & Mint, Saver Pack",['toothpaste']
16819,112600,Pani Puri,['blendedmasalas']
16820,112601,"Lion's Den - Wildlife Safari Adventure Board Game For Kids & Family, Fun Gift",['games&calculators']
16821,112602,Jojoba & Sweet Almond Oil For Hair & Skin,['hairoil&serum']
16822,112603,Ace Premium Plastic Hanger /Cloth Hanger - Assorted Colour,"['hangers,clips&rope']"
16823,112604,Clippy 3 Pin Extension Box With 5 Meter Wire 1087,['battery&electrical']
16824,112605,Candy/Cookie Glass Bowl With Lid Set,['glassware']
16825,112606,Vacuum Fried Okra - Chilli,"['healthy,bakedsnacks']"
16826,112607,Vitamin C Face Serum,['facecare']
16827,112608,Ragi Hurihittu,['rice&otherflours']
16828,112609,Powder - Stevia White,['sugarfreesweeteners']
16829,112610,Syrup - Pancake,['honey&maplesyrup']
16830,112611,Silicone Pacifier Step 2 - Caterpillar,['soothers&teethers']
16831,112612,Chutney Powder - Spicy Tangy,['breakfast&snackmixes']
16832,112613,Anti-Bacterial Detergent Powder,"['detergentpowder,liquid']"
16833,112614,Dyna Printed Plastic Pedal Dustbin / Garbage Bin - Assorted Colour,['dustbins']
16834,112615,Dish Washing Liquid - Citrus,['importedcleaners']
16835,112616,Soulgreen Aroma Oil,['airfreshener']
16836,112617,Vegan Tea Premix - Elaichi Chai,['gourmettea&teabags']
16837,112618,South African Style Peri Peri Flavour,['chips&cornsnacks']
16838,112619,Hide & Seek - Chocolate,['cookies']
16839,112620,Beard Softening Cream - Argan & Mint,['moustache&beardcare']
16840,112621,Fiesta Sparkling Blue Drink,"['aerated,still,sparkling']"
16841,112622,Puja Wicks - Lingam Batti,['camphor&wicks']
16842,112623,Chips - Banana Masala,['chips&cornsnacks']
16843,112624,Pace Eau De Toilette,['eaudetoilette']
16844,112625,Tasty Twist Dilli Chatpata Multi-Use Seasoning,['herbs&seasoning']
16845,112626,2 hour Ultra Protect Gel,['handwash&sanitizers']
16846,112627,Gentle Exfoliating Walnut Scrub,['facecare']
16847,112628,Veg Marshmallow - Salted Caramel,"['marshmallow,candy,jelly']"
16848,112629,Chopped Figs,['dryfruits&berries']
16849,112630,Black Pepper & Sea Salt Grinder,['herbs&seasoning']
16850,112631,Get Slim Ayurvedic Tea - 7 Active Ingredients,['greentea']
16851,112632,Powder - Idly Chilly,['blendedmasalas']
16852,112633,Gliss Hair Repair Million Gloss Oil Replacement,['hair&scalptreatment']
16853,112634,Color Protection & Radiance Conditioner - For Color-Treated Hair,['shampoo&conditioner']
16854,112635,Assam Exotic Long Leaf Black Tea - Pyramid Bags,['leaf&dusttea']
16855,112636,Amalaki Capsules,['supplements&proteins']
16856,112637,Perfume - Cold Blue Plastic,['perfume']
16857,112638,Maria Biscuits - Gluten Free,"['cookies,biscotti,wafer']"
16858,112639,Instant Mango Drink Mix,['healthdrinks']
16859,112640,Chamallows - Pink & White Marshmallows,"['marshmallow,candy,jelly']"
16860,112641,Organic Basmati Rice//Basmati Akki - Brown,['basmatirice']
16861,112642,Mint & Nibs - 60% Dark Chocolate,['chocolates']
16862,112643,Sugar Free Digestive Cookies - Natural Ginger & Cinnamon,['crackers&digestive']
16863,112644,Air Freshener - Lemon,['airfreshener']
16864,112645,Carrots - Diced,['cut&peeledveggies']
16865,112646,"100% Natural & Pure Gingelly Oil - Unrefined, Cold-Pressed",['gingellyoil']
16866,112647,Mango Drink Powder,['gourmetjuices&drinks']
16867,112648,Skin Friendly Deodorant - Fresh,"[""women'sdeodorants""]"
16868,112649,"Induction Sauce Pan - With Lid, Granite",['tawa&saucepan']
16869,112650,3D Youthboost SPF 40 Sun Screen Gel Creme,['facecare']
16870,112651,Pomegranate Fruit Peel Powder,['ayurveda']
16871,112652,Choclairs Gold Birthday Pack,"['toffee,candy&lollypop']"
16872,112653,Knife Plain - Star,['knives&peelers']
16873,112654,Berry Berry Handmade Sugar Soap,['bathingbars&soaps']
16874,112655,100 % Pure Honey - Ginger,['honey&maplesyrup']
16875,112656,Organic - Fennel,['organicmasalas&spices']
16876,112657,Incense Sticks - Breezy Lavender,"['agarbatti,incensesticks']"
16877,112658,Room Freshening Gelz - Passion Fruit,['airfreshener']
16878,112659,Multi Grain Vanilla Cake Mix - Wheat & Maida Free,['dessertmixes']
16879,112660,Alaska Glass Bowl With Lid,['glassware']
16880,112661,Namkeen - Low Fat Makai Papdi,['namkeen&savourysnacks']
16881,112662,Flea Comb - Large,['petcleaning&grooming']
16882,112663,"Steel Deep Dabba/Storage Container - No. 14, Ubha Russian",['steelstoragecontainers']
16883,112664,Garlic Herb Bread Seasoning,"['herbs,seasonings&rubs']"
16884,112665,Amla Spicy Pickle,"['jams,marmalade,spreads']"
16885,112666,Car Air Freshener Refill - Lavender Spa,['carfreshener']
16886,112667,Instant Popcorn - Seven Spices,['gourmetpopcorn']
16887,112668,Stainless Steel Serving Handi Set With Lids & 2 Serving Spoons,['cookandserve']
16888,112669,Honey Fariness Facial Sheet Mask EX,['facecare']
